,chr,start,stop,gene
0,X,54776278,54824694,ITIH6
0,X,54835715,54842166,MAGED2
0,X,54948630,54957822,TRO
0,X,54959786,55024917,PFKFB1
0,X,55026806,55033919,APEX2
0,X,55035563,55057461,ALAS2
0,X,55102425,55105282,PAGE2B
0,X,55116404,55119215,PAGE2
0,X,55170162,55187640,FAM104B
0,X,55208303,55208478,MTRNR2L10
0,X,55246983,55250487,PAGE5
0,X,55284889,55290387,PAGE3
0,X,55478758,55479518,MAGEH1
0,X,55513187,55515423,USP51
0,X,55650095,55651131,FOXR2
0,X,55744711,55784827,RRAGB
0,X,56100958,56101286,AL353698.1
0,X,56259718,56310978,KLF8
0,X,56590257,56592232,UBQLN2
0,X,57010853,57021431,SPIN3
0,X,57146236,57147113,SPIN2B
0,X,57162204,57163081,SPIN2A
0,X,57313209,57515416,FAAH2
0,X,57618432,57620944,ZXDB
0,X,57934405,57936905,ZXDA
0,X,62569899,62570749,SPIN4
0,X,62855149,63005076,ARHGEF9
0,X,63405947,63413217,AMER1
0,X,63444165,63444399,MTMR8
0,X,63444165,63444399,ASB12
0,X,63444658,63445605,MTMR8
0,X,63444658,63445605,ASB12
0,X,63488367,63615294,MTMR8
0,X,64137594,64196308,ZC4H2
0,X,64708632,64723140,ZC3H12B
0,X,64732605,64754646,LAS1L
0,X,64887659,64959806,MSN
0,X,65241877,65259891,VSIG4
0,X,65382520,65486565,HEPH
0,X,65819276,65835913,EDA2R
0,X,66764939,66943734,AR
0,X,67268216,67652913,OPHN1
0,X,67718859,67751892,YIPF6
0,X,67867675,67944315,STARD8
0,X,68049570,68060548,EFNB1
0,X,68380985,68383132,PJA1
0,X,68725076,68749850,FAM155B
0,X,68836103,69255510,EDA
0,X,69261608,69269833,AWAT2
0,X,69282325,69283292,OTUD6A
0,X,69353748,69385882,IGBP1
0,X,69397383,69425007,DGAT2L6
0,X,69454496,69460191,AWAT1
0,X,69478327,69479525,P2RY4
0,X,69489186,69501667,ARR3
0,X,69502018,69504544,RAB41
0,X,69506882,69509242,PDZD11
0,X,69510259,69640166,KIF4A
0,X,69644785,69652987,GDPD2
0,X,69665002,69722170,DLG3
0,X,69748895,70127690,TEX11
0,X,70145613,70149898,SLC7A3
0,X,70280816,70288207,SNX12
0,X,70316329,70321985,FOXO4
0,X,70323787,70326457,CXorf65
0,X,70327536,70331440,IL2RG
0,X,70338555,70362119,MED12
0,X,70367550,70389998,NLGN3
0,X,70443508,70444460,GJB1
0,X,70460716,70473156,ZMYM3
0,X,70510438,70519977,NONO
0,X,70521607,70525093,ITGB1BP2
0,X,70586115,70748452,TAF1
0,X,70753100,70793695,OGT
0,X,70800622,70832883,ACRC
0,X,70836165,70838350,CXCR3
0,X,70934452,70934593,CXorf49B
0,X,70934452,70934593,CXorf49
0,X,70935047,70935193,CXorf49B
0,X,70935047,70935193,CXorf49
0,X,70935375,70935552,CXorf49B
0,X,70935375,70935552,CXorf49
0,X,70935995,70936252,CXorf49B
0,X,70935995,70936252,CXorf49
0,X,70936728,70938052,CXorf49B
0,X,70936728,70938052,CXorf49
0,X,70983224,70984548,CXorf49B
0,X,70983224,70984548,CXorf49
0,X,70985024,70985281,CXorf49B
0,X,70985024,70985281,CXorf49
0,X,70985724,70985901,CXorf49B
0,X,70985724,70985901,CXorf49
0,X,70986083,70986229,CXorf49B
0,X,70986083,70986229,CXorf49
0,X,70986683,70986824,CXorf49B
0,X,70986683,70986824,CXorf49
0,X,71130888,71131268,NHSL2
0,X,71349631,71351441,RGAG4
0,X,71351879,71363475,NHSL2
0,X,71364332,71380153,FLJ44635
0,X,71401511,71417427,PIN4
0,X,71424814,71458812,ERCC6L
0,X,71482507,71482697,PIN4
0,X,71492471,71497096,RPS4X
0,X,71518782,71518900,PIN4
0,X,71521523,71525215,CITED1
0,X,71549479,71792662,HDAC8
0,X,71800802,71933779,PHKA1
0,X,72064920,72065084,DMRTC1
0,X,72064920,72065084,DMRTC1B
0,X,72065283,72065442,DMRTC1
0,X,72065283,72065442,DMRTC1B
0,X,72065656,72065890,DMRTC1
0,X,72065656,72065890,DMRTC1B
0,X,72066669,72066845,DMRTC1
0,X,72066669,72066845,DMRTC1B
0,X,72066914,72067162,DMRTC1
0,X,72066914,72067162,DMRTC1B
0,X,72068047,72068260,DMRTC1
0,X,72068047,72068260,DMRTC1B
0,X,72092236,72092449,DMRTC1
0,X,72092236,72092449,DMRTC1B
0,X,72093334,72093582,DMRTC1
0,X,72093334,72093582,DMRTC1B
0,X,72093651,72093827,DMRTC1
0,X,72093651,72093827,DMRTC1B
0,X,72094609,72094843,DMRTC1
0,X,72094609,72094843,DMRTC1B
0,X,72095057,72095216,DMRTC1
0,X,72095057,72095216,DMRTC1B
0,X,72095415,72095579,DMRTC1
0,X,72095415,72095579,DMRTC1B
0,X,72223432,72224135,PABPC1L2B
0,X,72298573,72299276,PABPC1L2A
0,X,72347348,72347772,NAP1L6
0,X,72432896,72434379,NAP1L2
0,X,72667040,72674472,CDX4
0,X,72783071,72783467,CHIC1
0,X,72783071,72783467,NM_001300884
0,X,72797193,72797348,CHIC1
0,X,72797193,72797348,NM_001300884
0,X,72798490,72804459,CHIC1
0,X,72804203,72804459,NM_001300884
0,X,72899111,72899268,CHIC1
0,X,72899111,72899268,NM_001300884
0,X,72899439,72900891,CHIC1
0,X,72900740,72900891,NM_001300884
0,X,73524052,73524653,ZCCHC13
0,X,73641201,73751439,SLC16A2
0,X,73811225,73815863,RLIM
0,X,73959190,73965536,KIAA2022
0,X,74273155,74376583,ABCB7
0,X,74494040,74523397,UPRT
0,X,74598937,74742910,ZDHHC15
0,X,75003265,75004937,MAGEE2
0,X,75392924,75393054,PBDC1
0,X,75392924,75393054,NM_001300888
0,X,75393370,75393536,PBDC1
0,X,75393370,75393536,NM_001300888
0,X,75394675,75394835,PBDC1
0,X,75394675,75394835,NM_001300888
0,X,75395258,75395499,PBDC1
0,X,75395258,75395499,NM_001300888
0,X,75396666,75397903,PBDC1
0,X,75397401,75397903,NM_001300888
0,X,75648274,75651248,MAGEE1
0,X,76709597,76712064,FGF16
0,X,76763779,77041538,ATRX
0,X,77084667,77151054,MAGT1
0,X,77155001,77160809,COX7B
0,X,77224321,77225186,PGAM4
0,X,77227089,77302118,ATP7A
0,X,77359788,77381378,PGK1
0,X,77387057,77395159,TAF9B
0,X,77528180,77529294,CYSLTR1
0,X,77912440,77913968,ZCCHC5
0,X,78010317,78011530,LPAR4
0,X,78215968,78217088,P2RY10
0,X,78426455,78427557,GPR174
0,X,78616536,78622763,ITM2A
0,X,79277719,79286661,TBX22
0,X,79697989,79699259,FAM46D
0,X,79932058,80065021,BRWD3
0,X,80370098,80377099,HMGN5
0,X,80457650,80552777,SH3BGRL
0,X,82763283,82764469,POU3F4
0,X,83116141,83141643,CYLC1
0,X,83319235,83442958,RPS6KA6
0,X,83576847,83730456,HDX
0,X,84258869,84342735,APOOL
0,X,84347347,84364025,SATL1
0,X,84502529,84526885,ZNF711
0,X,84534377,84634510,POF1B
0,X,85119585,85302587,CHM
0,X,85403575,86087209,DACH2
0,X,86772847,86924445,KLHL4
0,X,88008366,88009372,CPXCR1
0,X,89177035,89177861,TGIF2LX
0,X,90690527,90691776,PABPC5
0,X,91090454,91873990,PCDH11X
0,X,92926733,92928354,NAP1L3
0,X,92964369,92965216,FAM133A
0,X,95940008,96136768,DIAPH2
0,X,96139260,96140146,RPA4
0,X,96167277,96854367,DIAPH2
0,X,99551225,99663646,PCDH19
0,X,99839966,99854765,TNMD
0,X,99884925,99891742,TSPAN6
0,X,99901270,99926035,SRPX2
0,X,99930975,99957084,SYTL4
0,X,100075356,100093401,CSTF2
0,X,100098284,100129179,NOX1
0,X,100169277,100183383,XKRX
0,X,100228629,100245719,ARL13A
0,X,100265520,100297329,TRMT2B
0,X,100333942,100349996,TMEM35
0,X,100356010,100418007,CENPI
0,X,100486587,100515661,DRP2
0,X,100524131,100548084,TAF7L
0,X,100601437,100603703,TIMM8A
0,X,100604823,100645588,BTK
0,X,100645874,100646085,RPL36A-HNRNPH2
0,X,100645874,100646085,RPL36A
0,X,100646397,100646603,RPL36A-HNRNPH2
0,X,100646397,100646603,RPL36A
0,X,100646693,100646897,RPL36A-HNRNPH2
0,X,100646693,100647124,RPL36A
0,X,100650273,100650535,RPL36A-HNRNPH2
0,X,100650273,100650787,RPL36A
0,X,100652747,100662942,GLA
0,X,100666874,100668377,RPL36A-HNRNPH2
0,X,100666874,100668377,HNRNPH2
0,X,100742555,100753227,ARMCX4
0,X,100807864,100809326,ARMCX1
0,X,100870658,100871661,ARMCX6
0,X,100879920,100881160,ARMCX3
0,X,100910626,100912625,ARMCX2
0,X,101087190,101097815,NXF5
0,X,101138432,101173657,ZMAT1
0,X,101381753,101382537,TCEAL2
0,X,101395702,101396354,TCEAL6
0,X,101408852,101409288,BEX5
0,X,101470768,101476705,TCP11X1
0,X,101476484,101476705,TCP11X2
0,X,101476854,101477659,TCP11X1
0,X,101477368,101477659,TCP11X2
0,X,101478325,101478562,TCP11X1
0,X,101478325,101478562,TCP11X2
0,X,101478708,101479309,TCP11X1
0,X,101478708,101479309,TCP11X2
0,X,101479970,101480234,TCP11X1
0,X,101479970,101480234,TCP11X2
0,X,101481309,101481642,TCP11X1
0,X,101481309,101481642,TCP11X2
0,X,101561991,101562134,NXF2
0,X,101561991,101562134,NXF2B
0,X,101571870,101572160,NXF2
0,X,101571870,101572160,NXF2B
0,X,101572286,101572537,NXF2
0,X,101572286,101572537,NXF2B
0,X,101572740,101572924,NXF2
0,X,101572740,101572924,NXF2B
0,X,101572935,101573140,NXF2
0,X,101572935,101573140,NXF2B
0,X,101573155,101573336,NXF2
0,X,101573155,101573336,NXF2B
0,X,101573382,101573552,NXF2
0,X,101573382,101573552,NXF2B
0,X,101573608,101573797,NXF2
0,X,101573608,101573797,NXF2B
0,X,101573817,101574025,NXF2
0,X,101573817,101574025,NXF2B
0,X,101574104,101574314,NXF2
0,X,101574104,101574314,NXF2B
0,X,101575889,101576026,NXF2
0,X,101575889,101576026,NXF2B
0,X,101576306,101576617,NXF2
0,X,101576306,101576617,NXF2B
0,X,101576648,101576856,NXF2
0,X,101576648,101576856,NXF2B
0,X,101576876,101577035,NXF2
0,X,101576876,101577035,NXF2B
0,X,101577073,101577427,NXF2
0,X,101577073,101577427,NXF2B
0,X,101577927,101578100,NXF2
0,X,101577927,101578100,NXF2B
0,X,101578534,101578817,NXF2
0,X,101578534,101578817,NXF2B
0,X,101581127,101581288,NXF2
0,X,101581127,101581288,NXF2B
0,X,101581334,101581479,NXF2
0,X,101581334,101581479,NXF2B
0,X,101615472,101615617,NXF2
0,X,101615472,101615617,NXF2B
0,X,101615663,101615824,NXF2
0,X,101615663,101615824,NXF2B
0,X,101618134,101618417,NXF2
0,X,101618134,101618417,NXF2B
0,X,101618851,101619024,NXF2
0,X,101618851,101619024,NXF2B
0,X,101619524,101619878,NXF2
0,X,101619524,101619878,NXF2B
0,X,101619916,101620075,NXF2
0,X,101619916,101620075,NXF2B
0,X,101620095,101620303,NXF2
0,X,101620095,101620303,NXF2B
0,X,101620334,101620645,NXF2
0,X,101620334,101620645,NXF2B
0,X,101620925,101621062,NXF2
0,X,101620925,101621062,NXF2B
0,X,101622640,101622850,NXF2
0,X,101622640,101622850,NXF2B
0,X,101622929,101623137,NXF2
0,X,101622929,101623137,NXF2B
0,X,101623157,101623346,NXF2
0,X,101623157,101623346,NXF2B
0,X,101623402,101623572,NXF2
0,X,101623402,101623572,NXF2B
0,X,101623658,101623839,NXF2
0,X,101623658,101623839,NXF2B
0,X,101623854,101624059,NXF2
0,X,101623854,101624059,NXF2B
0,X,101624070,101624254,NXF2
0,X,101624070,101624254,NXF2B
0,X,101624457,101624708,NXF2
0,X,101624457,101624708,NXF2B
0,X,101624834,101625124,NXF2
0,X,101624834,101625124,NXF2B
0,X,101634865,101635008,NXF2
0,X,101634865,101635008,NXF2B
0,X,101715384,101726245,TCP11X2
0,X,101768965,101770142,TMSB15A
0,X,101857020,101858797,ARMCX5
0,X,101908792,101913080,GPRASP1
0,X,101969748,101972365,ARMCX5-GPRASP2
0,X,101969748,101972365,GPRASP2
0,X,102003874,102005618,BHLHB9
0,X,102192197,102193134,RAB40AL
0,X,102317775,102318253,BEX1
0,X,102331168,102348002,NXF3
0,X,102471032,102471495,BEX4
0,X,102508504,102508958,TCEAL8
0,X,102528821,102529542,TCEAL5
0,X,102564468,102565576,BEX2
0,X,102586282,102586685,TCEAL7
0,X,102612563,102612978,WBP5
0,X,102631281,102632806,NGFRAP1
0,X,102754801,102755735,RAB40A
0,X,102831348,102831511,NM_001300901
0,X,102831348,102831511,TCEAL4
0,X,102831972,102832192,NM_001300901
0,X,102831972,102832192,TCEAL4
0,X,102840503,102840739,NM_001300901
0,X,102840503,102840739,TCEAL4
0,X,102841097,102841280,NM_001300901
0,X,102841097,102841280,TCEAL4
0,X,102841527,102842302,NM_001300901
0,X,102841527,102842302,TCEAL4
0,X,102863943,102864646,TCEAL3
0,X,102884795,102885375,TCEAL1
0,X,102931039,102932006,MORF4L2
0,X,102962222,102962493,GLRA4
0,X,102967137,102968977,TMEM31
0,X,102968398,102983182,GLRA4
0,X,103031874,103045577,PLP1
0,X,103080059,103080765,RAB9B
0,X,103219046,103227657,TMSB15B
0,X,103267234,103267371,H2BFWT
0,X,103267692,103268460,H2BFM
0,X,103267692,103268460,H2BFWT
0,X,103274077,103295482,H2BFM
0,X,103348967,103349991,SLC25A53
0,X,103358753,103360065,ZCCHC18
0,X,103411417,103434510,FAM199X
0,X,103494859,103499581,ESX1
0,X,103903545,104440481,IL1RAPL2
0,X,104463596,104465132,TEX13A
0,X,104478452,105011705,IL1RAPL2
0,X,105066789,105199643,NRK
0,X,105277441,105281100,SERPINA7
0,X,105449376,105451567,MUM1L1
0,X,105855261,105921539,CXorf57
0,X,105937183,106038994,RNF128
0,X,106046034,106046264,TBC1D8B
0,X,106058963,106059067,MORC4
0,X,106061843,106117246,TBC1D8B
0,X,106143929,106146568,RIPPLY1
0,X,106171409,106172202,CLDN2
0,X,106184659,106243250,MORC4
0,X,106308934,106362054,RBM41
0,X,106367421,106418427,NUP62CL
0,X,106456056,106486579,PIH1D3
0,X,106765630,106846654,FRMPD3
0,X,106871809,106893313,PRPS1
0,X,106957699,107018700,TSC22D3
0,X,107037401,107037963,NCBP2L
0,X,107069607,107170354,MID2
0,X,107224260,107225408,TEX13B
0,X,107288311,107320662,VSIG1
0,X,107328154,107334801,PSMD10
0,X,107335007,107381472,ATG4A
0,X,107386887,107387113,COL4A6
0,X,107393332,107396993,ATG4A
0,X,107400180,107682652,COL4A6
0,X,107683306,107939659,COL4A5
0,X,107965699,107979625,RP6-24A23.6
0,X,107975751,107979625,IRS4
0,X,108619078,108719216,GUCY2F
0,X,108779062,108785968,NXT2
0,X,108867771,108868300,KCNE1L
0,X,108887208,108926766,ACSL4
0,X,109246953,109416730,TMEM164
0,X,109441698,109561350,AMMECR1
0,X,109589881,109590188,GNG5P2
0,X,109693796,109698600,RGAG1
0,X,109919409,110035460,CHRDL1
0,X,110366282,110463726,PAK3
0,X,110489755,110507215,CAPN6
0,X,110544865,110654253,DCX
0,X,110924397,111003278,ALG13
0,X,111019491,111097385,TRPC5
0,X,111145028,111145464,TRPC5OS
0,X,111155469,111195699,TRPC5
0,X,111697907,111698940,ZCCHC16
0,X,111874598,111914669,LHFPL1
0,X,112021745,112066405,AMOT
0,X,113961296,114142029,HTR2C
0,X,114238593,114251883,IL13RA2
0,X,114347729,114422984,LRCH2
0,X,114423955,114427259,RBMXL3
0,X,114468206,114468655,LRCH2
0,X,114524276,114541420,LUZP4
0,X,114844513,114883932,PLS3
0,X,114953212,114953600,RP1-241P17.4
0,X,115303484,115304676,AGTR2
0,X,115567828,115590172,SLC6A14
0,X,115592858,115594068,CT83
0,X,117032821,117162487,KLHL13
0,X,117480417,117583001,WDR44
0,X,117629885,117819821,DOCK11
0,X,117861552,117925868,IL13RA1
0,X,117959158,117960467,ZCCHC12
0,X,118108694,118151704,LONRF3
0,X,118215242,118284593,KIAA1210
0,X,118370277,118377268,PGRMC1
0,X,118533317,118587079,SLC25A43
0,X,118602429,118605072,SLC25A5
0,X,118673640,118699369,CXorf56
0,X,118708625,118717269,UBE2A
0,X,118723265,118737504,NKRF
0,X,118750646,118827119,SEPT6
0,X,118892581,118893629,SOWAHD
0,X,118920597,118925590,RPL39
0,X,118968791,118986942,UPF3B
0,X,119004495,119005627,RNF113A
0,X,119005825,119010548,NDUFA1
0,X,119037137,119054621,AKAP14
0,X,119059133,119077619,NKAP
0,X,119206431,119206861,RHOXF2
0,X,119206431,119206861,RHOXF2B
0,X,119209815,119209961,RHOXF2
0,X,119209815,119209961,RHOXF2B
0,X,119210792,119211304,RHOXF2
0,X,119210792,119211304,RHOXF2B
0,X,119211389,119211568,RHOXF2
0,X,119211389,119211568,RHOXF2B
0,X,119243100,119249823,RHOXF1
0,X,119292607,119292786,RHOXF2
0,X,119292607,119292786,RHOXF2B
0,X,119292871,119293383,RHOXF2
0,X,119292871,119293383,RHOXF2B
0,X,119294214,119294360,RHOXF2
0,X,119294214,119294360,RHOXF2B
0,X,119297314,119297744,RHOXF2
0,X,119297314,119297744,RHOXF2B
0,X,119387221,119389340,ZBTB33
0,X,119394675,119445215,TMEM255A
0,X,119495974,119513540,ATP1B4
0,X,119562289,119603075,LAMP2
0,X,119660566,119708523,CUL4B
0,X,119738042,119746170,MCTS1
0,X,119760015,119761072,C1GALT1C1
0,X,120007700,120009575,CT47B1
0,X,120012604,120012829,CT47A12
0,X,120012604,120012829,CT47A1
0,X,120064093,120064318,CT47A9
0,X,120064093,120064318,CT47A12
0,X,120064093,120064318,CT47A11
0,X,120064093,120064318,CT47A10
0,X,120064093,120064318,CT47A5
0,X,120064093,120064318,CT47A8
0,X,120064093,120064318,CT47A2
0,X,120064093,120064318,CT47A3
0,X,120064093,120064318,CT47A4
0,X,120065105,120065947,CT47A9
0,X,120065105,120065947,CT47A12
0,X,120065105,120065947,CT47A11
0,X,120065105,120065947,CT47A10
0,X,120065105,120065947,CT47A5
0,X,120065105,120065947,CT47A8
0,X,120065105,120065947,CT47A1
0,X,120065105,120065947,CT47A2
0,X,120065105,120065947,CT47A3
0,X,120065105,120065947,CT47A4
0,X,120068954,120069179,CT47A9
0,X,120068954,120069179,CT47A12
0,X,120068954,120069179,CT47A11
0,X,120068954,120069179,CT47A10
0,X,120068954,120069179,CT47A5
0,X,120068954,120069179,CT47A6
0,X,120068954,120069179,CT47A8
0,X,120068954,120069179,CT47A1
0,X,120068954,120069179,CT47A2
0,X,120068954,120069179,CT47A3
0,X,120068954,120069179,CT47A4
0,X,120069966,120070808,CT47A9
0,X,120069966,120070808,CT47A12
0,X,120069966,120070808,CT47A11
0,X,120069966,120070808,CT47A10
0,X,120069966,120070808,CT47A5
0,X,120069966,120070808,CT47A6
0,X,120069966,120070808,CT47A8
0,X,120069966,120070808,CT47A1
0,X,120069966,120070808,CT47A2
0,X,120069966,120070808,CT47A3
0,X,120069966,120070808,CT47A4
0,X,120073815,120074040,CT47A9
0,X,120073815,120074040,CT47A12
0,X,120073815,120074040,CT47A11
0,X,120073815,120074040,CT47A10
0,X,120073815,120074040,CT47A5
0,X,120073815,120074040,CT47A6
0,X,120073815,120074040,CT47A8
0,X,120073815,120074040,CT47A1
0,X,120073815,120074040,CT47A2
0,X,120073815,120074040,CT47A3
0,X,120073815,120074040,CT47A4
0,X,120074827,120075669,CT47A9
0,X,120074827,120075669,CT47A12
0,X,120074827,120075669,CT47A11
0,X,120074827,120075669,CT47A10
0,X,120074827,120075669,CT47A5
0,X,120074827,120075669,CT47A6
0,X,120074827,120075669,CT47A8
0,X,120074827,120075669,CT47A1
0,X,120074827,120075669,CT47A2
0,X,120074827,120075669,CT47A3
0,X,120074827,120075669,CT47A4
0,X,120078675,120078900,CT47A9
0,X,120078675,120078900,CT47A12
0,X,120078675,120078900,CT47A11
0,X,120078675,120078900,CT47A10
0,X,120078675,120078900,CT47A5
0,X,120078675,120078900,CT47A6
0,X,120078675,120078900,CT47A8
0,X,120078675,120078900,CT47A1
0,X,120078675,120078900,CT47A2
0,X,120078675,120078900,CT47A3
0,X,120078675,120078900,CT47A4
0,X,120079687,120080529,CT47A9
0,X,120079687,120080529,CT47A12
0,X,120079687,120080529,CT47A11
0,X,120079687,120080529,CT47A10
0,X,120079687,120080529,CT47A5
0,X,120079687,120080529,CT47A6
0,X,120079687,120080529,CT47A8
0,X,120079687,120080529,CT47A1
0,X,120079687,120080529,CT47A2
0,X,120079687,120080529,CT47A3
0,X,120079687,120080529,CT47A4
0,X,120083536,120083761,CT47A9
0,X,120083536,120083761,CT47A12
0,X,120083536,120083761,CT47A11
0,X,120083536,120083761,CT47A10
0,X,120083536,120083761,CT47A5
0,X,120083536,120083761,CT47A6
0,X,120083536,120083761,CT47A8
0,X,120083536,120083761,CT47A1
0,X,120083536,120083761,CT47A2
0,X,120083536,120083761,CT47A3
0,X,120083536,120083761,CT47A4
0,X,120084548,120085390,CT47A9
0,X,120084548,120085390,CT47A12
0,X,120084548,120085390,CT47A11
0,X,120084548,120085390,CT47A10
0,X,120084548,120085390,CT47A5
0,X,120084548,120085390,CT47A6
0,X,120084548,120085390,CT47A8
0,X,120084548,120085390,CT47A1
0,X,120084548,120085390,CT47A2
0,X,120084548,120085390,CT47A3
0,X,120084548,120085390,CT47A4
0,X,120088396,120090250,CT47A7
0,X,120093279,120093504,CT47A5
0,X,120093279,120093504,CT47A6
0,X,120093279,120093504,CT47A1
0,X,120094291,120095133,CT47A6
0,X,120098140,120098365,CT47A9
0,X,120098140,120098365,CT47A12
0,X,120098140,120098365,CT47A11
0,X,120098140,120098365,CT47A10
0,X,120098140,120098365,CT47A5
0,X,120098140,120098365,CT47A6
0,X,120098140,120098365,CT47A8
0,X,120098140,120098365,CT47A2
0,X,120098140,120098365,CT47A3
0,X,120098140,120098365,CT47A4
0,X,120099152,120099994,CT47A9
0,X,120099152,120099994,CT47A12
0,X,120099152,120099994,CT47A11
0,X,120099152,120099994,CT47A10
0,X,120099152,120099994,CT47A5
0,X,120099152,120099994,CT47A6
0,X,120099152,120099994,CT47A8
0,X,120099152,120099994,CT47A1
0,X,120099152,120099994,CT47A2
0,X,120099152,120099994,CT47A3
0,X,120099152,120099994,CT47A4
0,X,120103000,120103225,CT47A9
0,X,120103000,120103225,CT47A12
0,X,120103000,120103225,CT47A11
0,X,120103000,120103225,CT47A10
0,X,120103000,120103225,CT47A5
0,X,120103000,120103225,CT47A6
0,X,120103000,120103225,CT47A8
0,X,120103000,120103225,CT47A1
0,X,120103000,120103225,CT47A2
0,X,120103000,120103225,CT47A3
0,X,120103000,120103225,CT47A4
0,X,120104012,120104854,CT47A9
0,X,120104012,120104854,CT47A12
0,X,120104012,120104854,CT47A11
0,X,120104012,120104854,CT47A10
0,X,120104012,120104854,CT47A5
0,X,120104012,120104854,CT47A6
0,X,120104012,120104854,CT47A8
0,X,120104012,120104854,CT47A1
0,X,120104012,120104854,CT47A2
0,X,120104012,120104854,CT47A3
0,X,120104012,120104854,CT47A4
0,X,120107860,120108085,CT47A9
0,X,120107860,120108085,CT47A12
0,X,120107860,120108085,CT47A11
0,X,120107860,120108085,CT47A10
0,X,120107860,120108085,CT47A5
0,X,120107860,120108085,CT47A6
0,X,120107860,120108085,CT47A8
0,X,120107860,120108085,CT47A1
0,X,120107860,120108085,CT47A2
0,X,120107860,120108085,CT47A3
0,X,120107860,120108085,CT47A4
0,X,120108872,120109714,CT47A9
0,X,120108872,120109714,CT47A12
0,X,120108872,120109714,CT47A11
0,X,120108872,120109714,CT47A10
0,X,120108872,120109714,CT47A5
0,X,120108872,120109714,CT47A6
0,X,120108872,120109714,CT47A8
0,X,120108872,120109714,CT47A1
0,X,120108872,120109714,CT47A2
0,X,120108872,120109714,CT47A3
0,X,120108872,120109714,CT47A4
0,X,120112720,120112945,CT47A9
0,X,120112720,120112945,CT47A12
0,X,120112720,120112945,CT47A11
0,X,120112720,120112945,CT47A10
0,X,120112720,120112945,CT47A5
0,X,120112720,120112945,CT47A6
0,X,120112720,120112945,CT47A8
0,X,120112720,120112945,CT47A1
0,X,120112720,120112945,CT47A2
0,X,120112720,120112945,CT47A3
0,X,120112720,120112945,CT47A4
0,X,120113732,120114574,CT47A9
0,X,120113732,120114574,CT47A12
0,X,120113732,120114574,CT47A11
0,X,120113732,120114574,CT47A10
0,X,120113732,120114574,CT47A5
0,X,120113732,120114574,CT47A6
0,X,120113732,120114574,CT47A8
0,X,120113732,120114574,CT47A1
0,X,120113732,120114574,CT47A2
0,X,120113732,120114574,CT47A3
0,X,120113732,120114574,CT47A4
0,X,120117580,120117805,CT47A6
0,X,120117580,120117805,CT47A1
0,X,120118592,120119434,CT47A6
0,X,120118592,120119434,CT47A1
0,X,120181489,120183266,GLUD2
0,X,122318338,122616946,GRIA3
0,X,122744737,122866923,THOC2
0,X,123019463,123041082,XIAP
0,X,123156428,123234498,STAG2
0,X,123480443,123505292,SH2D1A
0,X,123514336,124097653,TENM1
0,X,124453919,124457001,LOC100129520
0,X,125298466,125299958,DCAF12L2
0,X,125685150,125686642,DCAF12L1
0,X,125953777,125953897,CXorf64
0,X,125953777,125953897,PRR32
0,X,125954592,125955569,CXorf64
0,X,125954592,125955569,PRR32
0,X,127185005,127186236,ACTRT1
0,X,128581089,128657398,SMARCA1
0,X,128674367,128724298,OCRL
0,X,128781603,128788658,APLN
0,X,128873140,128902512,XPNPEP2
0,X,128914024,128927859,SASH3
0,X,128940296,128975972,ZDHHC9
0,X,129040137,129063635,UTP14A
0,X,129139158,129190162,BCORL1
0,X,129200646,129215355,ELF4
0,X,129263482,129299681,AIFM1
0,X,129305987,129318765,RAB33A
0,X,129338901,129394474,ZNF280C
0,X,129474203,129506975,SLC25A14
0,X,129518364,129519472,GPR119
0,X,129535957,129546873,RBMX2
0,X,129759238,129843316,ENOX2
0,X,130192311,130222810,ARHGAP36
0,X,130407720,130420699,IGSF1
0,X,130677998,130679025,OR13H1
0,X,131157596,131208238,MST4
0,X,131211850,131261923,FRMD7
0,X,131348146,131351347,RAP2C
0,X,131513644,131573690,MBNL3
0,X,131762201,132092681,HS6ST2
0,X,132159457,132162299,USP26
0,X,132351020,132352338,TFDP3
0,X,132436845,132549044,GPC4
0,X,132670102,133119527,GPC3
0,X,133378781,133379859,CCDC160
0,X,133511598,133559411,PHF6
0,X,133594292,133634158,HPRT1
0,X,133700024,133700763,PLAC1
0,X,133905265,133930286,FAM122B
0,X,133938178,133988317,FAM122C
0,X,134023141,134033514,MOSPD1
0,X,134125076,134125428,SMIM10
0,X,134156098,134156540,FAM127C
0,X,134166364,134166806,FAM127A
0,X,134185289,134186189,FAM127B
0,X,134290834,134305146,CT55
0,X,134421019,134428117,ZNF75D
0,X,134480994,134495052,ZNF449
0,X,134654868,134715612,DDX26B
0,X,134852652,134852921,LOC101060211
0,X,134852652,134852921,CT45A1
0,X,134854740,134855089,LOC101060211
0,X,134854740,134855089,CT45A1
0,X,134855370,134855564,LOC101060211
